node_id;label;type;degree
@DISEASE_Bjornstad_syndrome;@DISEASE_Bjornstad_syndrome;disease;1.0
@DISEASE_Black_hairy_tongue;@DISEASE_Black_hairy_tongue;disease;1.0
@DISEASE_Bland_White_Garland_Syndrome;@DISEASE_Bland_White_Garland_Syndrome;disease;1.0
@DISEASE_Blepharophimosis_Ptosis_and_Epicanthus_Inversus;@DISEASE_Blepharophimosis_Ptosis_and_Epicanthus_Inversus;disease;1.0
@DISEASE_Blount_disease;@DISEASE_Blount_disease;disease;1.0
@DISEASE_Blue_rubber_bleb_nevus_syndrome;@DISEASE_Blue_rubber_bleb_nevus_syndrome;disease;1.0
@DISEASE_Bobble_head_doll_syndrome;@DISEASE_Bobble_head_doll_syndrome;disease;1.0
@DISEASE_Bone_Marrow_Neoplasms;@DISEASE_Bone_Marrow_Neoplasms;disease;1.0
@DISEASE_Border_Disease;@DISEASE_Border_Disease;disease;1.0
@DISEASE_Brachydactyly;@DISEASE_Brachydactyly;disease;1.0
@DISEASE_Brachydactyly_Type_D;@DISEASE_Brachydactyly_Type_D;disease;1.0
@DISEASE_Brachydactyly_type_A2;@DISEASE_Brachydactyly_type_A2;disease;1.0
@DISEASE_Brachydactyly_type_C;@DISEASE_Brachydactyly_type_C;disease;1.0
@DISEASE_Brain_Contusion;@DISEASE_Brain_Contusion;disease;1.0
@DISEASE_Breakthrough_Infections;@DISEASE_Breakthrough_Infections;disease;1.0
@DISEASE_Bronchial_Fistula;@DISEASE_Bronchial_Fistula;disease;1.0
@DISEASE_Bronchial_Neoplasms;@DISEASE_Bronchial_Neoplasms;disease;1.0
@DISEASE_Bruton_type_agammaglobulinemia;@DISEASE_Bruton_type_agammaglobulinemia;disease;1.0
@DISEASE_Bundle_Branch_Block;@DISEASE_Bundle_Branch_Block;disease;1.0
@DISEASE_Burnett_Schwartz_Berberian_syndrome;@DISEASE_Burnett_Schwartz_Berberian_syndrome;disease;1.0
@DISEASE_CADASIL;@DISEASE_CADASIL;disease;1.0
@DISEASE_CANVAS_syndrome;@DISEASE_CANVAS_syndrome;disease;1.0
@DISEASE_CODAS_syndrome;@DISEASE_CODAS_syndrome;disease;1.0
@DISEASE_Camptocormia;@DISEASE_Camptocormia;disease;1.0
@DISEASE_Camptodactyly_1;@DISEASE_Camptodactyly_1;disease;1.0
@DISEASE_Candidemia;@DISEASE_Candidemia;disease;1.0
@DISEASE_Candidiasis_Chronic_Mucocutaneous;@DISEASE_Candidiasis_Chronic_Mucocutaneous;disease;1.0
@DISEASE_Cap_Myopathy;@DISEASE_Cap_Myopathy;disease;1.0
@DISEASE_Carbohydrate_Metabolism_Inborn_Errors;@DISEASE_Carbohydrate_Metabolism_Inborn_Errors;disease;1.0
@DISEASE_Carcinoid_Heart_Disease;@DISEASE_Carcinoid_Heart_Disease;disease;1.0
@DISEASE_Carcinoma_256_Walker;@DISEASE_Carcinoma_256_Walker;disease;1.0
@DISEASE_Carcinoma_Acinar_Cell;@DISEASE_Carcinoma_Acinar_Cell;disease;1.0
@DISEASE_Carcinoma_Bronchogenic;@DISEASE_Carcinoma_Bronchogenic;disease;1.0
@DISEASE_Carcinoma_Islet_Cell;@DISEASE_Carcinoma_Islet_Cell;disease;1.0
@DISEASE_Carcinoma_Transitional_Cell;@DISEASE_Carcinoma_Transitional_Cell;disease;1.0
@DISEASE_Cardiac_Conduction_System_Disease;@DISEASE_Cardiac_Conduction_System_Disease;disease;1.0
@DISEASE_Cardiomyopathy_Familial_Hypertrophic_8;@DISEASE_Cardiomyopathy_Familial_Hypertrophic_8;disease;1.0
@DISEASE_Carnitine_Palmitoyltransferase_II_Deficiency_Infantile;@DISEASE_Carnitine_Palmitoyltransferase_II_Deficiency_Infantile;disease;1.0
@DISEASE_Caroli_Disease;@DISEASE_Caroli_Disease;disease;1.0
@DISEASE_Carotid_Artery_Injuries;@DISEASE_Carotid_Artery_Injuries;disease;1.0
@DISEASE_Carotid_Body_Tumor;@DISEASE_Carotid_Body_Tumor;disease;1.0
@DISEASE_Castleman_Disease;@DISEASE_Castleman_Disease;disease;1.0
@DISEASE_Catamenial_pneumothorax;@DISEASE_Catamenial_pneumothorax;disease;1.0
@DISEASE_Cataract_Congenital_Nuclear_Autosomal_Recessive_3;@DISEASE_Cataract_Congenital_Nuclear_Autosomal_Recessive_3;disease;1.0
@DISEASE_Cataract_Pulverulent;@DISEASE_Cataract_Pulverulent;disease;1.0
@DISEASE_Cataract_and_congenital_ichthyosis;@DISEASE_Cataract_and_congenital_ichthyosis;disease;1.0
@DISEASE_Cataract_microcornea_syndrome;@DISEASE_Cataract_microcornea_syndrome;disease;1.0
@DISEASE_Cataract_posterior_polar_1;@DISEASE_Cataract_posterior_polar_1;disease;1.0
@DISEASE_Cataract_posterior_polar_4;@DISEASE_Cataract_posterior_polar_4;disease;1.0
@DISEASE_Cattle_Diseases;@DISEASE_Cattle_Diseases;disease;1.0
@DISEASE_Cd4+_Lymphocyte_Deficiency;@DISEASE_Cd4+_Lymphocyte_Deficiency;disease;1.0
@DISEASE_Cellulite;@DISEASE_Cellulite;disease;1.0
@DISEASE_Central_Nervous_System_Protozoal_Infections;@DISEASE_Central_Nervous_System_Protozoal_Infections;disease;1.0
@DISEASE_Central_Nervous_System_Viral_Diseases;@DISEASE_Central_Nervous_System_Viral_Diseases;disease;1.0
@DISEASE_Cerebellar_Ataxia_Deafness_and_Narcolepsy;@DISEASE_Cerebellar_Ataxia_Deafness_and_Narcolepsy;disease;1.0
@DISEASE_Cerebellar_Hypoplasia;@DISEASE_Cerebellar_Hypoplasia;disease;1.0
@DISEASE_Cerebellar_Neoplasms;@DISEASE_Cerebellar_Neoplasms;disease;1.0
@DISEASE_Cerebral_Hemorrhage_Traumatic;@DISEASE_Cerebral_Hemorrhage_Traumatic;disease;1.0
@DISEASE_Cerebrovascular_Trauma;@DISEASE_Cerebrovascular_Trauma;disease;1.0
@DISEASE_Ceroid_Lipofuscinosis_Neuronal_1;@DISEASE_Ceroid_Lipofuscinosis_Neuronal_1;disease;1.0
@DISEASE_Ceroid_lipofuscinosis_neuronal_8;@DISEASE_Ceroid_lipofuscinosis_neuronal_8;disease;1.0
@DISEASE_Charcot_Marie_Tooth_disease_Type_2D;@DISEASE_Charcot_Marie_Tooth_disease_Type_2D;disease;1.0
@DISEASE_Charcot_Marie_Tooth_disease_Type_4E;@DISEASE_Charcot_Marie_Tooth_disease_Type_4E;disease;1.0
@DISEASE_Chediak_Higashi_Syndrome;@DISEASE_Chediak_Higashi_Syndrome;disease;1.0
@DISEASE_Cheyne_Stokes_Respiration;@DISEASE_Cheyne_Stokes_Respiration;disease;1.0
@DISEASE_Cholecystitis_Acute;@DISEASE_Cholecystitis_Acute;disease;1.0
@DISEASE_Cholestasis_progressive_familial_intrahepatic_1;@DISEASE_Cholestasis_progressive_familial_intrahepatic_1;disease;1.0
@DISEASE_Cholestasis_progressive_familial_intrahepatic_2;@DISEASE_Cholestasis_progressive_familial_intrahepatic_2;disease;1.0
@DISEASE_Choline_Deficiency;@DISEASE_Choline_Deficiency;disease;1.0
@DISEASE_Chondrocalcinosis_2;@DISEASE_Chondrocalcinosis_2;disease;1.0
@DISEASE_Chondrocalcinosis_due_to_Apatite_crystal_deposition;@DISEASE_Chondrocalcinosis_due_to_Apatite_crystal_deposition;disease;1.0
@DISEASE_Chondroitin_6_Sulfaturia_Defective_Cellular_Immunity_Nephrotic_Syndrome;@DISEASE_Chondroitin_6_Sulfaturia_Defective_Cellular_Immunity_Nephrotic_Syndrome;disease;1.0
@DISEASE_Chondroma;@DISEASE_Chondroma;disease;1.0
@DISEASE_Chondromatosis;@DISEASE_Chondromatosis;disease;1.0
@DISEASE_Choristoma;@DISEASE_Choristoma;disease;1.0
@DISEASE_Choroid_Diseases;@DISEASE_Choroid_Diseases;disease;1.0
@DISEASE_Chromoblastomycosis;@DISEASE_Chromoblastomycosis;disease;1.0
@DISEASE_Chromosome_7_trisomy_mosaic;@DISEASE_Chromosome_7_trisomy_mosaic;disease;1.0
@DISEASE_Chromosome_8_trisomy;@DISEASE_Chromosome_8_trisomy;disease;1.0
@DISEASE_Chromosome_Breakage;@DISEASE_Chromosome_Breakage;disease;1.0
@DISEASE_Chromosome_Deletion;@DISEASE_Chromosome_Deletion;disease;1.0
@DISEASE_Chromosome_Inversion;@DISEASE_Chromosome_Inversion;disease;1.0
@DISEASE_Chronic_Traumatic_Encephalopathy;@DISEASE_Chronic_Traumatic_Encephalopathy;disease;1.0
@DISEASE_Ciliary_Discoordination_Due_To_Random_Ciliary_Orientation;@DISEASE_Ciliary_Discoordination_Due_To_Random_Ciliary_Orientation;disease;1.0
@DISEASE_Ciliary_Dyskinesia_Primary_9;@DISEASE_Ciliary_Dyskinesia_Primary_9;disease;1.0
@DISEASE_Classical_Lissencephalies_and_Subcortical_Band_Heterotopias;@DISEASE_Classical_Lissencephalies_and_Subcortical_Band_Heterotopias;disease;1.0
@DISEASE_Cluster_Headache;@DISEASE_Cluster_Headache;disease;1.0
@DISEASE_Colitis_Collagenous;@DISEASE_Colitis_Collagenous;disease;1.0
@DISEASE_Colitis_Lymphocytic;@DISEASE_Colitis_Lymphocytic;disease;1.0
@DISEASE_Colles'_Fracture;@DISEASE_Colles'_Fracture;disease;1.0
@DISEASE_Combined_Oxidative_Phosphorylation_Deficiency_1;@DISEASE_Combined_Oxidative_Phosphorylation_Deficiency_1;disease;1.0
@DISEASE_Complement_Component_3_Deficiency_Autosomal_Recessive;@DISEASE_Complement_Component_3_Deficiency_Autosomal_Recessive;disease;1.0
@DISEASE_Complement_component_5_deficiency;@DISEASE_Complement_component_5_deficiency;disease;1.0
@DISEASE_Condylomata_Acuminata;@DISEASE_Condylomata_Acuminata;disease;1.0
@DISEASE_Cone_Dystrophy;@DISEASE_Cone_Dystrophy;disease;1.0
@DISEASE_Cone_Rod_Dystrophy_X_Linked_3;@DISEASE_Cone_Rod_Dystrophy_X_Linked_3;disease;1.0
@DISEASE_Congenital_Microtia;@DISEASE_Congenital_Microtia;disease;1.0
@DISEASE_Congenital_absence_of_gluteal_muscles;@DISEASE_Congenital_absence_of_gluteal_muscles;disease;1.0
@DISEASE_Congenital_disorder_of_glycosylation_type_2C;@DISEASE_Congenital_disorder_of_glycosylation_type_2C;disease;1.0
@DISEASE_Congenital_pseudoarthrosis;@DISEASE_Congenital_pseudoarthrosis;disease;1.0
@DISEASE_Conjunctivitis_Bacterial;@DISEASE_Conjunctivitis_Bacterial;disease;1.0
@DISEASE_Conotruncal_cardiac_defects;@DISEASE_Conotruncal_cardiac_defects;disease;1.0
@DISEASE_Copper_Overload_Cirrhosis;@DISEASE_Copper_Overload_Cirrhosis;disease;1.0
@DISEASE_Cor_Triatriatum;@DISEASE_Cor_Triatriatum;disease;1.0
@DISEASE_Corneal_Dystrophy_Fuchs_Endothelial_4;@DISEASE_Corneal_Dystrophy_Fuchs_Endothelial_4;disease;1.0
@DISEASE_Corneal_cerebellar_syndrome;@DISEASE_Corneal_cerebellar_syndrome;disease;1.0
@DISEASE_Corneal_dystrophy_and_perceptive_deafness;@DISEASE_Corneal_dystrophy_and_perceptive_deafness;disease;1.0
@DISEASE_Corneal_dystrophy_of_Bowman_layer_type_1;@DISEASE_Corneal_dystrophy_of_Bowman_layer_type_1;disease;1.0
@DISEASE_Corneal_endothelial_dystrophy_type_2;@DISEASE_Corneal_endothelial_dystrophy_type_2;disease;1.0
@DISEASE_Coronary_Artery_Dissection_Spontaneous;@DISEASE_Coronary_Artery_Dissection_Spontaneous;disease;1.0
@DISEASE_Coronary_Vessel_Anomalies;@DISEASE_Coronary_Vessel_Anomalies;disease;1.0
@DISEASE_Corticosteroid_Binding_Globulin_Deficiency;@DISEASE_Corticosteroid_Binding_Globulin_Deficiency;disease;1.0
@DISEASE_Cortisone_reductase_deficiency;@DISEASE_Cortisone_reductase_deficiency;disease;1.0
@DISEASE_Cranial_Nerve_Injuries;@DISEASE_Cranial_Nerve_Injuries;disease;1.0
@DISEASE_Craniofacial_Fibrous_Dysplasia;@DISEASE_Craniofacial_Fibrous_Dysplasia;disease;1.0
@DISEASE_Craniometaphyseal_Dysplasia_Autosomal_Dominant;@DISEASE_Craniometaphyseal_Dysplasia_Autosomal_Dominant;disease;1.0
@DISEASE_Craniometaphyseal_dysplasia_autosomal_recessive_type;@DISEASE_Craniometaphyseal_dysplasia_autosomal_recessive_type;disease;1.0
@DISEASE_Craniosynostosis_Type_2;@DISEASE_Craniosynostosis_Type_2;disease;1.0
@DISEASE_Crush_Syndrome;@DISEASE_Crush_Syndrome;disease;1.0
@DISEASE_Cumulative_Trauma_Disorders;@DISEASE_Cumulative_Trauma_Disorders;disease;1.0
@DISEASE_Currarino_triad;@DISEASE_Currarino_triad;disease;1.0
@DISEASE_Cutis_Gyrata_Syndrome_of_Beare_And_Stevenson;@DISEASE_Cutis_Gyrata_Syndrome_of_Beare_And_Stevenson;disease;1.0
@DISEASE_Cutis_Laxa;@DISEASE_Cutis_Laxa;disease;1.0
@DISEASE_Cutis_Laxa_Autosomal_Recessive_Type_I;@DISEASE_Cutis_Laxa_Autosomal_Recessive_Type_I;disease;1.0
@DISEASE_Cystadenocarcinoma_Mucinous;@DISEASE_Cystadenocarcinoma_Mucinous;disease;1.0
@DISEASE_Cystadenoma;@DISEASE_Cystadenoma;disease;1.0
@DISEASE_Cytomegalovirus_Retinitis;@DISEASE_Cytomegalovirus_Retinitis;disease;1.0
@DISEASE_D_glycericacidemia;@DISEASE_D_glycericacidemia;disease;1.0
@DISEASE_Dandruff;@DISEASE_Dandruff;disease;1.0
@DISEASE_Dandy_Walker_Syndrome;@DISEASE_Dandy_Walker_Syndrome;disease;1.0
@DISEASE_Darier_Disease_Segmental;@DISEASE_Darier_Disease_Segmental;disease;1.0
@DISEASE_De_Barsy_syndrome;@DISEASE_De_Barsy_syndrome;disease;1.0
@DISEASE_Deafness_Autosomal_Recessive;@DISEASE_Deafness_Autosomal_Recessive;disease;1.0
@DISEASE_Deafness_Autosomal_Recessive_71;@DISEASE_Deafness_Autosomal_Recessive_71;disease;1.0
@DISEASE_Deafness_X_Linked_1;@DISEASE_Deafness_X_Linked_1;disease;1.0
@DISEASE_Dehydrated_Hereditary_Stomatocytosis_Pseudohyperkalemia_and_Perinatal_Edema;@DISEASE_Dehydrated_Hereditary_Stomatocytosis_Pseudohyperkalemia_and_Perinatal_Edema;disease;1.0
@DISEASE_Dementia_Multi_Infarct;@DISEASE_Dementia_Multi_Infarct;disease;1.0
@DISEASE_Dendritic_Cell_Sarcoma_Follicular;@DISEASE_Dendritic_Cell_Sarcoma_Follicular;disease;1.0
@DISEASE_Dent_disease_1;@DISEASE_Dent_disease_1;disease;1.0
@DISEASE_Dental_Leakage;@DISEASE_Dental_Leakage;disease;1.0
@DISEASE_Dentofacial_Deformities;@DISEASE_Dentofacial_Deformities;disease;1.0
@DISEASE_Dermatomycoses;@DISEASE_Dermatomycoses;disease;1.0
@DISEASE_Diabetes_Mellitus_Insulin_Dependent_19;@DISEASE_Diabetes_Mellitus_Insulin_Dependent_19;disease;1.0
@DISEASE_Diabetes_Mellitus_Noninsulin_Dependent_2;@DISEASE_Diabetes_Mellitus_Noninsulin_Dependent_2;disease;1.0
@DISEASE_Diabetes_Mellitus_Permanent_Neonatal_with_Cerebellar_Agenesis;@DISEASE_Diabetes_Mellitus_Permanent_Neonatal_with_Cerebellar_Agenesis;disease;1.0
@DISEASE_Dicarboxylicaminoaciduria;@DISEASE_Dicarboxylicaminoaciduria;disease;1.0
@DISEASE_Diffuse_panbronchiolitis;@DISEASE_Diffuse_panbronchiolitis;disease;1.0
@DISEASE_Dimauro_disease;@DISEASE_Dimauro_disease;disease;1.0
@DISEASE_Distemper;@DISEASE_Distemper;disease;1.0
@DISEASE_Diverticulum;@DISEASE_Diverticulum;disease;1.0
@DISEASE_Dog_Diseases;@DISEASE_Dog_Diseases;disease;1.0
@DISEASE_Drowning;@DISEASE_Drowning;disease;1.0
@DISEASE_Drug_Metabolism_Poor_CYP2C19_Related;@DISEASE_Drug_Metabolism_Poor_CYP2C19_Related;disease;1.0
@DISEASE_Dwarfism_tall_vertebrae;@DISEASE_Dwarfism_tall_vertebrae;disease;1.0
@DISEASE_Dyscalculia;@DISEASE_Dyscalculia;disease;1.0
@DISEASE_Dysentery_Amebic;@DISEASE_Dysentery_Amebic;disease;1.0
@DISEASE_Dysgnathia_complex;@DISEASE_Dysgnathia_complex;disease;1.0
@DISEASE_Dyskeratosis_Congenita_Autosomal_Dominant;@DISEASE_Dyskeratosis_Congenita_Autosomal_Dominant;disease;1.0
@DISEASE_Dystonia_musculorum_deformans_type_2;@DISEASE_Dystonia_musculorum_deformans_type_2;disease;1.0
@DISEASE_Eales_disease;@DISEASE_Eales_disease;disease;1.0
@DISEASE_Echinococcosis_Hepatic;@DISEASE_Echinococcosis_Hepatic;disease;1.0
@DISEASE_Ectopia_Lentis_Spontaneous_Filtering_Blebs_and_Craniofacial_Dysmorphism;@DISEASE_Ectopia_Lentis_Spontaneous_Filtering_Blebs_and_Craniofacial_Dysmorphism;disease;1.0
@DISEASE_Ectopia_Lentis_with_Ectopia_of_Pupil;@DISEASE_Ectopia_Lentis_with_Ectopia_of_Pupil;disease;1.0
@DISEASE_Ectropion;@DISEASE_Ectropion;disease;1.0
@DISEASE_Eczema_Dyshidrotic;@DISEASE_Eczema_Dyshidrotic;disease;1.0
@DISEASE_Ehlers_Danlos_Syndrome_Type_VII_Autosomal_Dominant;@DISEASE_Ehlers_Danlos_Syndrome_Type_VII_Autosomal_Dominant;disease;1.0
@DISEASE_Ehlers_Danlos_Syndrome_musculocontractural_type_1;@DISEASE_Ehlers_Danlos_Syndrome_musculocontractural_type_1;disease;1.0
@DISEASE_Ehlers_Danlos_syndrome_type_5;@DISEASE_Ehlers_Danlos_syndrome_type_5;disease;1.0
@DISEASE_Elastosis_perforans_serpiginosa;@DISEASE_Elastosis_perforans_serpiginosa;disease;1.0
@DISEASE_Elbow_Fractures;@DISEASE_Elbow_Fractures;disease;1.0
@DISEASE_Elbow_Injuries;@DISEASE_Elbow_Injuries;disease;1.0
@DISEASE_Emanuel_syndrome;@DISEASE_Emanuel_syndrome;disease;1.0
@DISEASE_Embolism_Paradoxical;@DISEASE_Embolism_Paradoxical;disease;1.0
@DISEASE_Embolism_and_Thrombosis;@DISEASE_Embolism_and_Thrombosis;disease;1.0
@DISEASE_Encephalitis_California;@DISEASE_Encephalitis_California;disease;1.0
@DISEASE_Encephalitis_Japanese;@DISEASE_Encephalitis_Japanese;disease;1.0
@DISEASE_Encephalitis_St._Louis;@DISEASE_Encephalitis_St._Louis;disease;1.0
@DISEASE_Encephalitis_Tick_Borne;@DISEASE_Encephalitis_Tick_Borne;disease;1.0
@DISEASE_Encephalocele;@DISEASE_Encephalocele;disease;1.0
@DISEASE_Encephalocraniocutaneous_lipomatosis;@DISEASE_Encephalocraniocutaneous_lipomatosis;disease;1.0
@DISEASE_Encephalopathy_Bovine_Spongiform;@DISEASE_Encephalopathy_Bovine_Spongiform;disease;1.0
@DISEASE_Endodermal_Sinus_Tumor;@DISEASE_Endodermal_Sinus_Tumor;disease;1.0
@DISEASE_Enhanced_S_Cone_Syndrome;@DISEASE_Enhanced_S_Cone_Syndrome;disease;1.0
@DISEASE_Enophthalmos;@DISEASE_Enophthalmos;disease;1.0
@DISEASE_Enteropathy_Familial_with_Villous_Edema_and_Immunoglobulin_G2_Deficiency;@DISEASE_Enteropathy_Familial_with_Villous_Edema_and_Immunoglobulin_G2_Deficiency;disease;1.0
@DISEASE_Enterotoxemia;@DISEASE_Enterotoxemia;disease;1.0
@DISEASE_Enterovirus_Infections;@DISEASE_Enterovirus_Infections;disease;1.0
@DISEASE_Eosinophilia_Myalgia_Syndrome;@DISEASE_Eosinophilia_Myalgia_Syndrome;disease;1.0
@DISEASE_Eosinophilic_Granuloma;@DISEASE_Eosinophilic_Granuloma;disease;1.0
@DISEASE_Epidermolysis_Bullosa_Junctional_Non_Herlitz_Type;@DISEASE_Epidermolysis_Bullosa_Junctional_Non_Herlitz_Type;disease;1.0
@DISEASE_Epidermolysis_Bullosa_with_Deficiency_of_Galactosylhydroxylysyl_Glucosyltransferase;@DISEASE_Epidermolysis_Bullosa_with_Deficiency_of_Galactosylhydroxylysyl_Glucosyltransferase;disease;1.0
@DISEASE_Epidermolysis_bullosa_pretibial;@DISEASE_Epidermolysis_bullosa_pretibial;disease;1.0
@DISEASE_Epilepsia_Partialis_Continua;@DISEASE_Epilepsia_Partialis_Continua;disease;1.0
@DISEASE_Epilepsy_Complex_Partial;@DISEASE_Epilepsy_Complex_Partial;disease;1.0
@DISEASE_Epilepsy_Partial_Motor;@DISEASE_Epilepsy_Partial_Motor;disease;1.0
@DISEASE_Epilepsy_rolandic_with_paroxysmal_exercise_induced_dystonia_and_writer's_cramp;@DISEASE_Epilepsy_rolandic_with_paroxysmal_exercise_induced_dystonia_and_writer's_cramp;disease;1.0
@DISEASE_Epiphyseal_Dysplasia_Multiple_with_Severe_Proximal_Femoral_Dysplasia;@DISEASE_Epiphyseal_Dysplasia_Multiple_with_Severe_Proximal_Femoral_Dysplasia;disease;1.0
@DISEASE_Episodic_Ataxia_Type_1;@DISEASE_Episodic_Ataxia_Type_1;disease;1.0
@DISEASE_Episodic_Kinesigenic_Dyskinesia_2;@DISEASE_Episodic_Kinesigenic_Dyskinesia_2;disease;1.0
@DISEASE_Epithelial_Squamous_Dysplasia_Keratinizing_Desquamative_of_Urinary_Tract;@DISEASE_Epithelial_Squamous_Dysplasia_Keratinizing_Desquamative_of_Urinary_Tract;disease;1.0
@DISEASE_Erdheim_Chester_Disease;@DISEASE_Erdheim_Chester_Disease;disease;1.0
@DISEASE_Erythema_Ab_Igne;@DISEASE_Erythema_Ab_Igne;disease;1.0
@DISEASE_Erythema_Induratum;@DISEASE_Erythema_Induratum;disease;1.0
@DISEASE_Erythema_Infectiosum;@DISEASE_Erythema_Infectiosum;disease;1.0
@DISEASE_Erythrokeratoderma_Reticular;@DISEASE_Erythrokeratoderma_Reticular;disease;1.0
@DISEASE_Esophageal_Atresia;@DISEASE_Esophageal_Atresia;disease;1.0
@DISEASE_Esophageal_Fistula;@DISEASE_Esophageal_Fistula;disease;1.0
@DISEASE_Esotropia;@DISEASE_Esotropia;disease;1.0
@DISEASE_Esthesioneuroblastoma_Olfactory;@DISEASE_Esthesioneuroblastoma_Olfactory;disease;1.0
@DISEASE_Ethmoid_Sinusitis;@DISEASE_Ethmoid_Sinusitis;disease;1.0
@DISEASE_Exfoliative_Ichthyosis_Autosomal_Recessive_Ichthyosis_Bullosa_of_Siemens_like;@DISEASE_Exfoliative_Ichthyosis_Autosomal_Recessive_Ichthyosis_Bullosa_of_Siemens_like;disease;1.0
@DISEASE_Facial_Hemihypertrophy;@DISEASE_Facial_Hemihypertrophy;disease;1.0
@DISEASE_Factitious_Disorders;@DISEASE_Factitious_Disorders;disease;1.0
@DISEASE_Fallopian_Tube_Neoplasms;@DISEASE_Fallopian_Tube_Neoplasms;disease;1.0
@DISEASE_Familial_acanthosis_nigricans;@DISEASE_Familial_acanthosis_nigricans;disease;1.0
@DISEASE_Familial_benign_hypercalcemia_type_3;@DISEASE_Familial_benign_hypercalcemia_type_3;disease;1.0
@DISEASE_Familial_cyclic_vomiting_syndrome;@DISEASE_Familial_cyclic_vomiting_syndrome;disease;1.0
@DISEASE_Familial_spinal_arachnoiditis;@DISEASE_Familial_spinal_arachnoiditis;disease;1.0
@DISEASE_Fanconi_Anemia_Complementation_Group_D1;@DISEASE_Fanconi_Anemia_Complementation_Group_D1;disease;1.0
@DISEASE_Fasciitis_Plantar;@DISEASE_Fasciitis_Plantar;disease;1.0
@DISEASE_Feline_Panleukopenia;@DISEASE_Feline_Panleukopenia;disease;1.0
@DISEASE_Fetal_Hypoxia;@DISEASE_Fetal_Hypoxia;disease;1.0
@DISEASE_Fetal_hydantoin_syndrome;@DISEASE_Fetal_hydantoin_syndrome;disease;1.0
@DISEASE_Fetomaternal_Transfusion;@DISEASE_Fetomaternal_Transfusion;disease;1.0
@DISEASE_Fever_of_Unknown_Origin;@DISEASE_Fever_of_Unknown_Origin;disease;1.0
@DISEASE_Fibroadenoma;@DISEASE_Fibroadenoma;disease;1.0
@DISEASE_Fibromatosis_Gingival;@DISEASE_Fibromatosis_Gingival;disease;1.0
@DISEASE_Fibrosis_Of_Extraocular_Muscles_Congenital_3A_with_or_without_Extraocular_Involvement;@DISEASE_Fibrosis_Of_Extraocular_Muscles_Congenital_3A_with_or_without_Extraocular_Involvement;disease;1.0
@DISEASE_Fibrous_Dysplasia_Monostotic;@DISEASE_Fibrous_Dysplasia_Monostotic;disease;1.0
@DISEASE_Flank_Pain;@DISEASE_Flank_Pain;disease;1.0
@DISEASE_Follicle_stimulating_hormone_deficiency_isolated;@DISEASE_Follicle_stimulating_hormone_deficiency_isolated;disease;1.0
@DISEASE_Foot_and_Mouth_Disease;@DISEASE_Foot_and_Mouth_Disease;disease;1.0
@DISEASE_Fournier_Gangrene;@DISEASE_Fournier_Gangrene;disease;1.0
@DISEASE_Foveal_Hypoplasia_and_Anterior_Segment_Dysgenesis;@DISEASE_Foveal_Hypoplasia_and_Anterior_Segment_Dysgenesis;disease;1.0
@DISEASE_Fowler_Christmas_Chapple_syndrome;@DISEASE_Fowler_Christmas_Chapple_syndrome;disease;1.0
@DISEASE_Fraser_Jequier_Chen_syndrome;@DISEASE_Fraser_Jequier_Chen_syndrome;disease;1.0
@DISEASE_Fraser_Syndrome;@DISEASE_Fraser_Syndrome;disease;1.0
@DISEASE_Frasier_Syndrome;@DISEASE_Frasier_Syndrome;disease;1.0
@DISEASE_Freiberg's_disease;@DISEASE_Freiberg's_disease;disease;1.0
@DISEASE_Friedreich_Ataxia_1;@DISEASE_Friedreich_Ataxia_1;disease;1.0
@DISEASE_Fructose_1_6_Diphosphatase_Deficiency;@DISEASE_Fructose_1_6_Diphosphatase_Deficiency;disease;1.0
@DISEASE_Fucosidosis;@DISEASE_Fucosidosis;disease;1.0
@DISEASE_Fundus_Dystrophy_Pseudoinflammatory_Of_Sorsby;@DISEASE_Fundus_Dystrophy_Pseudoinflammatory_Of_Sorsby;disease;1.0
@DISEASE_Gamma_A_Globulin_Defect_in_Assembly_of;@DISEASE_Gamma_A_Globulin_Defect_in_Assembly_of;disease;1.0
@DISEASE_Gamma_aminobutyric_acid_transaminase_deficiency;@DISEASE_Gamma_aminobutyric_acid_transaminase_deficiency;disease;1.0
@DISEASE_Gamma_cystathionase_deficiency;@DISEASE_Gamma_cystathionase_deficiency;disease;1.0
@DISEASE_Gardner_Diamond_syndrome;@DISEASE_Gardner_Diamond_syndrome;disease;1.0
@DISEASE_Gardner_Syndrome;@DISEASE_Gardner_Syndrome;disease;1.0
@DISEASE_Gastric_Outlet_Obstruction;@DISEASE_Gastric_Outlet_Obstruction;disease;1.0
@DISEASE_Gaucher_Disease_Perinatal_Lethal;@DISEASE_Gaucher_Disease_Perinatal_Lethal;disease;1.0
@DISEASE_Genee_Wiedemann_syndrome;@DISEASE_Genee_Wiedemann_syndrome;disease;1.0
@DISEASE_Genital_Diseases;@DISEASE_Genital_Diseases;disease;1.0
@DISEASE_Genitourinary_Tract_Anomalies;@DISEASE_Genitourinary_Tract_Anomalies;disease;1.0
@DISEASE_Genu_valgum_st_Helena_familial;@DISEASE_Genu_valgum_st_Helena_familial;disease;1.0
@DISEASE_Gigantiform_Cementoma_Familial;@DISEASE_Gigantiform_Cementoma_Familial;disease;1.0
@DISEASE_Gingival_Hemorrhage;@DISEASE_Gingival_Hemorrhage;disease;1.0
